"unique_id","Club"
60880,"CF242"
60885,"CF133"
60889,"CF101"
60892,"CF204"
60898,"CF123"
60904,"CF107"
60907,"CF121"
60917,"CF111"
60924,"CF101"
60925,"CF111"
60955,"CF229"
60964,"CF242"
60989,"CF105"
61006,"CF121"
61025,"CF406"
61067,"CF404"
61070,"CF404"
61071,"CF133"
61099,"CF218"
61109,"CF206"
61115,"CF111"
61120,"CF604"
61127,"CF242"
61131,"CF123"
61140,"CF402"
61144,"CF252"
61155,"CF109"
61158,"CF245"
61196,"CF267"
61253,"CF242"
61263,"CF242"
61264,"CF111"
61269,"CF245"
61281,"CF402"
61298,"CF111"
61300,"CF402"
61323,"CF214"
61327,"CF125"
61353,"CF218"
61355,"CF604"
61359,"CF123"
61371,"CF111"
61373,"CF125"
61386,"CF123"
61388,"CF111"
61397,"CF408"
61404,"CF604"
61410,"CF212"
61411,"CF125"
61414,"CF111"
61419,"CF601"
61434,"CF111"
61455,"CF111"
61474,"CF221"
61495,"CF111"
61535,"CF604"
61537,"CF123"
61564,"CF258"
61592,"CF242"
61656,"CF258"
61680,"CF103"
61688,"CF117"
61690,"CF111"
61693,"CF133"
61696,"CF117"
61702,"CF402"
61707,"CF123"
61716,"CF246"
61737,"CF133"
61760,"CF123"
61761,"CF408"
61765,"CF133"
61766,"CF123"
61789,"CF415"
61792,"CF131"
61819,"CF111"
61820,"CF125"
61836,"CF229"
61840,"CF111"
61848,"CF111"
61852,"CF115"
61855,"CF111"
61878,"CF403"
61885,"CF125"
61888,"CF115"
61890,"CF103"
61934,"CF124"
61936,"CF113"
61946,"CF111"
61972,"CF125"
61976,"CF124"
61992,"CF111"
61995,"CF123"
62007,"CF109"
62017,"CF111"
62059,"CF121"
62061,"CF105"
62063,"CF105"
62065,"CF115"
62082,"CF101"
62086,"CF105"
62098,"CF119"
62113,"CF221"
62115,"CF111"
62121,"CF218"
62122,"CF252"
62130,"CF501"
62162,"CF101"
62169,"CF101"
62173,"CF229"
62180,"CF111"
62186,"CF123"
62190,"CF415"
62199,"CF123"
62207,"CF111"
62211,"CF111"
62222,"CF403"
62223,"CF111"
62235,"CF204"
62238,"CF103"
62241,"CF405"
62256,"CF111"
62264,"CF111"
62268,"CF256"
62274,"CF111"
62285,"CF218"
62295,"CF121"
62297,"CF213"
62301,"CF408"
62311,"CF123"
62326,"CF111"
62329,"CF123"
62334,"CF406"
62339,"CF204"
62352,"CF402"
62390,"CF123"
62391,"CF403"
62400,"CF107"
62413,"CF402"
62434,"CF202"
62445,"CF115"
62450,"CF123"
62454,"CF133"
62456,"CF114"
62461,"CF403"
62486,"CF111"
62498,"CF105"
62503,"CF103"
62517,"CF111"
62522,"CF242"
62535,"CF119"
62542,"CF604"
62543,"CF123"
62545,"CF123"
62548,"CF233"
62554,"CF402"
62571,"CF105"
62578,"CF111"
62587,"CF105"
62590,"CF121"
62598,"CF124"
62599,"CF125"
62613,"CF123"
62619,"CF117"
62626,"CF125"
62628,"CF103"
62645,"CF123"
62652,"CF117"
62705,"CF123"
62710,"CF105"
62764,"CF123"
62794,"CF125"
62797,"CF105"
62877,"CF604"
62886,"CF111"
62893,"CF233"
62914,"CF242"
62933,"CF115"
62934,"CF109"
62935,"CF221"
62937,"CF402"
62980,"CF105"
63010,"CF123"
63012,"CF123"
63018,"CF111"
63020,"CF401"
63023,"CF229"
63024,"CF123"
63030,"CF111"
63033,"CF113"
63039,"CF124"
63078,"CF111"
63113,"CF403"
63118,"CF415"
63158,"CF420"
63172,"CF111"
63189,"CF229"
63216,"CF111"
63233,"CF109"
63245,"CF106"
63254,"CF410"
63258,"CF132"
63264,"CF229"
63267,"CF132"
63271,"CF111"
63272,"CF125"
63329,"CF123"
63344,"CF133"
63372,"CF123"
63373,"CF242"
63381,"CF117"
63399,"CF111"
63419,"CF119"
63430,"CF408"
63440,"CF119"
63443,"CF129"
63449,"CF111"
63451,"CF406"
63475,"CF115"
63501,"CF102"
63520,"CF101"
63563,"CF242"
63584,"CF254"
63596,"CF105"
63597,"CF111"
63620,"CF267"
63647,"CF212"
63654,"CF117"
63661,"CF408"
63684,"CF113"
63694,"CF111"
63695,"CF113"
63712,"CF210"
63719,"CF117"
63723,"CF403"
63744,"CF113"
63749,"CF111"
63762,"CF111"
63769,"CF132"
63777,"CF108"
63783,"CF108"
63784,"CF123"
63792,"CF111"
63813,"CF123"
63815,"CF111"
63818,"CF213"
63835,"CF109"
63836,"CF213"
63838,"CF111"
63847,"CF408"
63863,"CF111"
63869,"CF111"
63911,"CF213"
63917,"CF121"
63918,"CF119"
63922,"CF242"
63923,"CF402"
63928,"CF402"
63937,"CF111"
63942,"CF133"
63959,"CF113"
63968,"CF101"
63969,"CF604"
63986,"CF402"
63999,"CF111"
64020,"CF109"
64060,"CF420"
64078,"CF604"
64085,"CF420"
64089,"CF132"
64090,"CF127"
64092,"CF420"
64098,"CF420"
64099,"CF115"
64114,"CF109"
64117,"CF242"
64120,"CF202"
64123,"CF213"
64125,"CF111"
64127,"CF204"
64153,"CF213"
64155,"CF105"
64165,"CF114"
64181,"CF402"
64191,"CF119"
64194,"CF103"
64195,"CF221"
64213,"CF111"
64229,"CF125"
64264,"CF117"
64267,"CF105"
64276,"CF213"
64283,"CF109"
64292,"CF111"
64296,"CF403"
64301,"CF108"
64326,"CF221"
64358,"CF123"
64378,"CF403"
64384,"CF123"
64397,"CF109"
64407,"CF111"
64439,"CF402"
64444,"CF408"
64459,"CF408"
64538,"CF111"
64542,"CF232"
64569,"CF111"
64611,"CF123"
64635,"CF117"
64638,"CF127"
64648,"CF254"
64651,"CF129"
64662,"CF109"
64682,"CF111"
64740,"CF132"
64742,"CF604"
64815,"CF105"
64826,"CF102"
64836,"CF403"
64838,"CF403"
64850,"CF111"
64852,"CF410"
64867,"CF108"
64873,"CF117"
64881,"CF133"
64888,"CF121"
64897,"CF111"
64914,"CF105"
64924,"CF111"
64932,"CF115"
64942,"CF105"
64955,"CF117"
64965,"CF123"
64968,"CF408"
64981,"CF245"
64996,"CF410"
65012,"CF115"
65016,"CF111"
65045,"CF108"
65051,"CF125"
65055,"CF111"
65060,"CF605"
65078,"CF109"
65079,"CF111"
65098,"CF111"
65103,"CF101"
65124,"CF110"
65129,"CF403"
65168,"CF123"
65189,"CF604"
65205,"CF109"
65208,"CF403"
65224,"CF233"
65243,"CF125"
65244,"CF111"
65245,"CF111"
65250,"CF109"
65256,"CF221"
65261,"CF111"
65268,"CF406"
65275,"CF111"
65289,"CF115"
65307,"CF604"
65309,"CF111"
65314,"CF117"
65324,"CF604"
65343,"CF103"
65361,"CF408"
65401,"CF228"
65403,"CF111"
65426,"CF133"
65435,"CF105"
65445,"CF111"
65456,"CF109"
65459,"CF413"
65485,"CF211"
65499,"CF111"
65506,"CF115"
65508,"CF124"
65513,"CF246"
65514,"CF408"
65535,"CF402"
65537,"CF601"
65539,"CF601"
65542,"CF405"
65551,"CF420"
65561,"CF202"
65582,"CF417"
65585,"CF402"
65606,"CF123"
65611,"CF221"
65635,"CF404"
65637,"CF119"
65640,"CF123"
65641,"CF109"
65643,"CF119"
65644,"CF229"
65649,"CF105"
65668,"CF111"
65681,"CF108"
65713,"CF408"
65767,"CF408"
65770,"CF123"
65790,"CF132"
65794,"CF242"
65804,"CF249"
65829,"CF111"
65834,"CF123"
65846,"CF402"
65848,"CF221"
65867,"CF105"
65869,"CF413"
65874,"CF132"
65877,"CF211"
65886,"CF125"
65895,"CF254"
65921,"CF604"
65946,"CF132"
65949,"CF105"
65952,"CF601"
65958,"CF601"
65959,"CF601"
65962,"CF601"
65964,"CF128"
65973,"CF601"
65981,"CF123"
65987,"CF103"
65994,"CF133"
65998,"CF119"
66010,"CF111"
66016,"CF245"
66017,"CF125"
66022,"CF403"
66027,"CF221"
66105,"CF109"
66110,"CF105"
66123,"CF211"
66132,"CF105"
66145,"CF205"
66146,"CF242"
66164,"CF413"
66202,"CF604"
66203,"CF402"
66206,"CF103"
66212,"CF129"
66215,"CF115"
66217,"CF111"
66219,"CF232"
66237,"CF228"
66259,"CF601"
66271,"CF221"
66302,"CF111"
66312,"CF601"
66361,"CF103"
66362,"CF402"
66374,"CF402"
66376,"CF404"
66380,"CF402"
66389,"CF402"
66393,"CF133"
66395,"CF123"
66404,"CF115"
66414,"CF121"
66417,"CF111"
66425,"CF128"
66426,"CF242"
66451,"CF111"
66456,"CF111"
66457,"CF111"
66473,"CF115"
66477,"CF123"
66479,"CF211"
66485,"CF132"
66497,"CF245"
66502,"CF129"
66517,"CF105"
66521,"CF105"
66533,"CF111"
66535,"CF601"
66554,"CF605"
66560,"CF410"
66565,"CF123"
66592,"CF111"
66595,"CF406"
66617,"CF105"
66620,"CF410"
66627,"CF123"
66629,"CF229"
66639,"CF245"
66649,"CF113"
66650,"CF101"
66652,"CF129"
66661,"CF402"
66664,"CF402"
66672,"CF111"
66682,"CF111"
66689,"CF115"
66692,"CF413"
66695,"CF402"
66699,"CF103"
66703,"CF105"
66707,"CF242"
66716,"CF125"
66717,"CF111"
66718,"CF211"
66723,"CF128"
66759,"CF109"
66766,"CF111"
66775,"CF201"
66781,"CF408"
66792,"CF243"
66796,"CF408"
66798,"CF402"
66812,"CF111"
66817,"CF211"
66828,"CF402"
66835,"CF125"
66847,"CF111"
66869,"CF111"
66882,"CF232"
66884,"CF408"
66893,"CF245"
66897,"CF115"
66904,"CF221"
66911,"CF111"
66927,"CF101"
66931,"CF229"
66942,"CF413"
66952,"CF124"
66966,"CF402"
66976,"CF128"
66987,"CF605"
67019,"CF115"
67065,"CF111"
67080,"CF212"
67085,"CF410"
67086,"CF111"
67181,"CF242"
67182,"CF212"
67200,"CF117"
67223,"CF211"
67224,"CF413"
67241,"CF111"
67246,"CF127"
67259,"CF115"
67277,"CF246"
67295,"CF245"
67301,"CF605"
67311,"CF115"
67322,"CF603"
67325,"CF211"
67353,"CF229"
67369,"CF105"
67412,"CF111"
67416,"CF123"
67422,"CF117"
67431,"CF604"
67436,"CF413"
67449,"CF123"
67505,"CF601"
67508,"CF604"
67524,"CF603"
67527,"CF404"
67532,"CF601"
67549,"CF221"
67591,"CF603"
67608,"CF111"
67617,"CF105"
67656,"CF133"
67663,"CF123"
67669,"CF205"
67670,"CF132"
67680,"CF402"
67694,"CF245"
67707,"CF119"
67708,"CF402"
67709,"CF604"
67719,"CF119"
67722,"CF417"
67725,"CF402"
67728,"CF242"
67731,"CF232"
67734,"CF119"
67741,"CF417"
67746,"CF410"
67753,"CF105"
67779,"CF254"
67795,"CF111"
67812,"CF105"
67820,"CF404"
67825,"CF123"
67842,"CF124"
67844,"CF125"
67848,"CF111"
67874,"CF109"
67885,"CF211"
67931,"CF123"
67940,"CF604"
67956,"CF109"
67961,"CF402"
67965,"CF402"
67968,"CF101"
67974,"CF128"
67980,"CF124"
67983,"CF109"
67985,"CF242"
67998,"CF205"
68007,"CF124"
68023,"CF245"
68056,"CF410"
68069,"CF232"
68071,"CF123"
68072,"CF109"
68102,"CF402"
68125,"CF402"
68138,"CF221"
68188,"CF601"
68208,"CF501"
68210,"CF109"
68228,"CF123"
68229,"CF133"
68232,"CF601"
68245,"CF402"
68253,"CF111"
68279,"CF221"
68280,"CF132"
68281,"CF111"
68285,"CF133"
68288,"CF413"
68297,"CF211"
68306,"CF123"
68308,"CF402"
68321,"CF229"
68327,"CF132"
68328,"CF229"
68343,"CF404"
68354,"CF111"
68378,"CF123"
68381,"CF413"
68393,"CF132"
68398,"CF111"
68418,"CF117"
68420,"CF109"
68428,"CF105"
68447,"CF101"
68461,"CF123"
68471,"CF126"
68518,"CF202"
68531,"CF111"
68545,"CF126"
68555,"CF221"
68573,"CF218"
68589,"CF111"
68598,"CF125"
68614,"CF413"
68626,"CF123"
68629,"CF109"
68634,"CF111"
68665,"CF601"
68666,"CF111"
68698,"CF123"
68705,"CF601"
68708,"CF415"
68736,"CF131"
68780,"CF111"
68801,"CF413"
68805,"CF132"
68815,"CF103"
68817,"CF123"
68837,"CF402"
68839,"CF123"
68849,"CF132"
68851,"CF108"
68860,"CF132"
68874,"CF402"
68879,"CF110"
68881,"CF121"
68884,"CF408"
68920,"CF123"
68922,"CF232"
68952,"CF402"
68966,"CF420"
68978,"CF131"
69001,"CF101"
69003,"CF132"
69017,"CF242"
69035,"CF102"
69112,"CF413"
69148,"CF246"
69160,"CF603"
69200,"CF123"
69224,"CF406"
69225,"CF601"
69257,"CF123"
69271,"CF111"
69321,"CF123"
69329,"CF406"
69374,"CF405"
69378,"CF219"
69437,"CF108"
69439,"CF109"
69440,"CF252"
69490,"CF402"
69521,"CF109"
69526,"CF125"
69540,"CF604"
69552,"CF123"
69579,"CF406"
69608,"CF406"
69622,"CF103"
69631,"CF413"
69676,"CF125"
69701,"CF117"
69728,"CF501"
69753,"CF408"
69763,"CF111"
69781,"CF219"
69783,"CF115"
69847,"CF105"
69854,"CF113"
69864,"CF404"
69870,"CF123"
69881,"CF604"
69894,"CF125"
69909,"CF105"
69937,"CF404"
69939,"CF604"
69970,"CF404"
69973,"CF111"
69998,"CF221"
70013,"CF211"
70020,"CF111"
70048,"CF111"
70076,"CF413"
70082,"CF109"
70086,"CF242"
70101,"CF402"
70126,"CF109"
70150,"CF402"
70165,"CF132"
70192,"CF109"
70193,"CF123"
70194,"CF111"
70200,"CF123"
70216,"CF111"
70233,"CF403"
70238,"CF604"
70272,"CF132"
70273,"CF105"
70275,"CF201"
70278,"CF124"
70279,"CF111"
70321,"CF105"
70344,"CF109"
70347,"CF242"
70358,"CF404"
70365,"CF604"
70373,"CF404"
70374,"CF402"
70385,"CF117"
70396,"CF123"
70397,"CF109"
70425,"CF111"
70428,"CF105"
70429,"CF133"
70434,"CF242"
70435,"CF401"
70438,"CF109"
70441,"CF113"
70446,"CF108"
70450,"CF402"
70456,"CF211"
70457,"CF111"
70463,"CF221"
70464,"CF105"
70470,"CF242"
70486,"CF109"
70494,"CF119"
70508,"CF119"
70518,"CF233"
70519,"CF404"
70525,"CF132"
70538,"CF410"
70553,"CF413"
70557,"CF219"
70560,"CF219"
70561,"CF402"
70570,"CF201"
70577,"CF211"
70587,"CF115"
70593,"CF604"
70595,"CF111"
70602,"CF111"
70628,"CF110"
70630,"CF402"
70638,"CF123"
70646,"CF132"
70661,"CF123"
70662,"CF101"
70673,"CF402"
70678,"CF103"
70680,"CF404"
70686,"CF105"
70687,"CF125"
70709,"CF111"
70710,"CF111"
70715,"CF242"
70716,"CF256"
70731,"CF221"
70733,"CF111"
70745,"CF110"
70779,"CF406"
70805,"CF410"
70812,"CF101"
70827,"CF111"
70868,"CF105"
70875,"CF123"
70882,"CF233"
70895,"CF402"
70899,"CF402"
70911,"CF123"
70927,"CF209"
70940,"CF218"
70947,"CF115"
70951,"CF101"
70954,"CF117"
70962,"CF131"
70979,"CF123"
71022,"CF402"
71033,"CF114"
71035,"CF410"
71044,"CF125"
71048,"CF403"
71057,"CF402"
71061,"CF121"
71067,"CF221"
71077,"CF121"
71085,"CF402"
71097,"CF501"
71103,"CF115"
71108,"CF232"
71111,"CF125"
71119,"CF119"
71121,"CF402"
71130,"CF402"
71132,"CF122"
71146,"CF111"
71147,"CF402"
71157,"CF115"
71175,"CF108"
71176,"CF211"
71178,"CF413"
71184,"CF601"
71185,"CF115"
71209,"CF402"
71214,"CF402"
71221,"CF604"
71222,"CF109"
71224,"CF229"
71229,"CF402"
71230,"CF123"
71244,"CF205"
71260,"CF121"
71265,"CF121"
71287,"CF102"
71315,"CF402"
71317,"CF123"
71328,"CF401"
71335,"CF121"
71340,"CF125"
71346,"CF121"
71356,"CF105"
71359,"CF405"
71367,"CF218"
71372,"CF133"
71374,"CF401"
71379,"CF257"
71382,"CF210"
71386,"CF128"
71394,"CF406"
71412,"CF123"
71414,"CF123"
71428,"CF117"
71448,"CF604"
71510,"CF121"
71543,"CF401"
71555,"CF103"
71574,"CF604"
71598,"CF128"
71606,"CF229"
71633,"CF401"
71640,"CF404"
71641,"CF232"
71642,"CF111"
71649,"CF410"
71660,"CF601"
71670,"CF402"
71684,"CF406"
71755,"CF218"
71762,"CF131"
71768,"CF101"
71774,"CF121"
71782,"CF121"
71787,"CF401"
71793,"CF113"
71822,"CF401"
71824,"CF121"
71840,"CF242"
71854,"CF245"
71866,"CF121"
71871,"CF121"
71880,"CF133"
71920,"CF132"
71967,"CF102"
71970,"CF126"
71971,"CF111"
71976,"CF401"
71979,"CF117"
71985,"CF209"
71990,"CF121"
71992,"CF123"
72006,"CF218"
72010,"CF115"
72016,"CF604"
72036,"CF109"
72038,"CF121"
72044,"CF123"
72094,"CF111"
72106,"CF218"
72117,"CF245"
72120,"CF410"
72123,"CF111"
72145,"CF121"
72153,"CF221"
72160,"CF121"
72161,"CF127"
72179,"CF121"
72185,"CF405"
72199,"CF211"
72201,"CF121"
72213,"CF102"
72214,"CF127"
72224,"CF115"
72228,"CF108"
72234,"CF111"
72249,"CF401"
72254,"CF403"
72258,"CF121"
72261,"CF132"
72302,"CF121"
72318,"CF132"
72320,"CF245"
72325,"CF123"
72329,"CF123"
72340,"CF401"
72346,"CF121"
72349,"CF117"
72354,"CF401"
72364,"CF125"
72369,"CF242"
72389,"CF111"
72390,"CF401"
72393,"CF258"
72398,"CF403"
72409,"CF218"
72414,"CF245"
72441,"CF132"
72473,"CF121"
72492,"CF111"
72505,"CF132"
72515,"CF111"
72534,"CF121"
72537,"CF121"
72558,"CF111"
72561,"CF111"
72580,"CF406"
72624,"CF501"
72627,"CF410"
72649,"CF232"
72659,"CF605"
72681,"CF105"
72687,"CF127"
72721,"CF111"
72733,"CF121"
72735,"CF123"
72788,"CF111"
72791,"CF121"
72793,"CF108"
72803,"CF218"
72805,"CF121"
72814,"CF102"
72815,"CF101"
72845,"CF401"
72846,"CF401"
72851,"CF121"
72869,"CF111"
72873,"CF123"
72902,"CF101"
72954,"CF202"
72977,"CF132"
72983,"CF403"
73018,"CF209"
73032,"CF111"
73055,"CF113"
73062,"CF252"
73134,"CF132"
73165,"CF132"
73181,"CF409"
73202,"CF604"
73254,"CF250"
73262,"CF101"
73263,"CF119"
73283,"CF406"
73319,"CF132"
73320,"CF123"
73330,"CF123"
73333,"CF604"
73396,"CF604"
73414,"CF252"
73437,"CF603"
73441,"CF406"
73507,"CF601"
73509,"CF410"
73515,"CF127"
73539,"CF420"
73566,"CF123"
73573,"CF132"
73592,"CF129"
73594,"CF221"
73632,"CF109"
73685,"CF212"
73704,"CF128"
73719,"CF229"
73725,"CF403"
73748,"CF103"
73761,"CF113"
73814,"CF128"
73819,"CF601"
73825,"CF601"
73834,"CF233"
73878,"CF410"
73918,"CF102"
73921,"CF245"
73929,"CF233"
73939,"CF123"
73954,"CF122"
73968,"CF132"
74037,"CF111"
74047,"CF221"
74077,"CF408"
74084,"CF109"
74127,"CF201"
74129,"CF132"
74132,"CF111"
74136,"CF132"
74178,"CF123"
74185,"CF604"
74187,"CF103"
74205,"CF601"
74248,"CF249"
74259,"CF603"
74277,"CF111"
74300,"CF123"
74308,"CF410"
74320,"CF128"
74321,"CF601"
74342,"CF123"
74352,"CF229"
74375,"CF125"
74389,"CF406"
74394,"CF601"
74403,"CF123"
74405,"CF254"
74418,"CF103"
74422,"CF249"
74425,"CF111"
74443,"CF110"
74453,"CF112"
74460,"CF221"
74462,"CF221"
74489,"CF102"
74528,"CF132"
74540,"CF601"
74552,"CF113"
74620,"CF119"
74645,"CF114"
74666,"CF601"
74677,"CF111"
74683,"CF232"
74739,"CF113"
74750,"CF250"
74763,"CF123"
74767,"CF123"
74799,"CF212"
74825,"CF420"
74828,"CF604"
74860,"CF111"
74876,"CF123"
74885,"CF250"
74896,"CF206"
74901,"CF601"
74903,"CF202"
74908,"CF402"
74916,"CF132"
74920,"CF249"
74927,"CF406"
74939,"CF410"
74964,"CF123"
74979,"CF132"
74997,"CF111"
75001,"CF132"
75023,"CF402"
75027,"CF123"
75028,"CF132"
75030,"CF604"
75033,"CF132"
75037,"CF123"
75048,"CF132"
75075,"CF123"
75087,"CF111"
75088,"CF119"
75157,"CF418"
75238,"CF128"
75252,"CF123"
75255,"CF111"
75263,"CF125"
75266,"CF109"
75298,"CF132"
75299,"CF123"
75302,"CF132"
75323,"CF123"
75344,"CF111"
75372,"CF132"
75396,"CF109"
75402,"CF128"
75456,"CF128"
75482,"CF132"
75503,"CF109"
75515,"CF232"
75524,"CF125"
75538,"CF202"
75563,"CF410"
75565,"CF123"
75586,"CF405"
75596,"CF254"
75686,"CF604"
75733,"CF123"
75739,"CF125"
75760,"CF601"
75763,"CF109"
75768,"CF111"
75826,"CF123"
75839,"CF418"
75862,"CF128"
75902,"CF221"
75915,"CF111"
75918,"CF410"
75944,"CF128"
75963,"CF111"
76044,"CF110"
76058,"CF410"
76079,"CF132"
76137,"CF111"
76152,"CF117"
76225,"CF212"
76252,"CF111"
76257,"CF403"
76300,"CF202"
76314,"CF218"
76326,"CF202"
76336,"CF410"
76372,"CF219"
76385,"CF413"
76393,"CF109"
76447,"CF101"
76450,"CF106"
76454,"CF109"
76476,"CF245"
76500,"CF126"
76511,"CF111"
76524,"CF111"
76549,"CF132"
76593,"CF604"
76606,"CF111"
76639,"CF601"
76653,"CF133"
76675,"CF105"
76679,"CF402"
76685,"CF402"
76728,"CF111"
76733,"CF604"
76795,"CF233"
76813,"CF413"
76824,"CF210"
76826,"CF218"
76847,"CF242"
76849,"CF210"
76853,"CF111"
76867,"CF402"
76905,"CF111"
76906,"CF242"
76925,"CF132"
76960,"CF210"
76973,"CF111"
76986,"CF111"
76987,"CF604"
76992,"CF123"
76997,"CF407"
77026,"CF132"
77038,"CF229"
77055,"CF604"
77058,"CF110"
77063,"CF604"
77092,"CF111"
77093,"CF101"
77094,"CF407"
77105,"CF604"
77111,"CF604"
77126,"CF242"
77141,"CF123"
77191,"CF128"
77221,"CF128"
77242,"CF109"
77286,"CF111"
77291,"CF111"
77293,"CF402"
77295,"CF123"
77301,"CF115"
77305,"CF402"
77328,"CF125"
77334,"CF218"
77338,"CF109"
77359,"CF604"
77361,"CF245"
77364,"CF219"
77371,"CF102"
77374,"CF111"
77385,"CF111"
77455,"CF111"
77457,"CF101"
77474,"CF245"
77503,"CF420"
77522,"CF604"
77546,"CF261"
77570,"CF402"
77572,"CF109"
77586,"CF125"
77598,"CF123"
77601,"CF132"
77611,"CF111"
77618,"CF404"
77625,"CF245"
77661,"CF101"
77662,"CF117"
77663,"CF111"
77677,"CF111"
77697,"CF124"
77704,"CF123"
77771,"CF604"
77781,"CF410"
77798,"CF402"
77800,"CF123"
77802,"CF111"
77808,"CF103"
77815,"CF113"
77834,"CF109"
77836,"CF128"
77849,"CF109"
77851,"CF128"
77868,"CF105"
77874,"CF114"
77879,"CF267"
77917,"CF213"
77924,"CF128"
77935,"CF242"
77946,"CF101"
77949,"CF119"
77951,"CF118"
77958,"CF128"
77977,"CF202"
77984,"CF402"
78015,"CF132"
78023,"CF246"
78057,"CF402"
78065,"CF218"
78084,"CF105"
78087,"CF111"
78088,"CF109"
78099,"CF115"
78121,"CF403"
78126,"CF222"
78130,"CF403"
78137,"CF245"
78142,"CF126"
78153,"CF123"
78160,"CF246"
78162,"CF128"
78179,"CF252"
78193,"CF229"
78199,"CF113"
78221,"CF117"
78234,"CF403"
78247,"CF124"
78255,"CF245"
78268,"CF132"
78292,"CF420"
78296,"CF111"
78299,"CF127"
78314,"CF117"
78343,"CF109"
78351,"CF101"
78375,"CF603"
78386,"CF123"
78391,"CF103"
78392,"CF101"
78400,"CF402"
78402,"CF407"
78404,"CF133"
78406,"CF111"
78420,"CF103"
78430,"CF102"
78447,"CF123"
78488,"CF126"
78509,"CF403"
78557,"CF229"
78566,"CF262"
78583,"CF106"
78590,"CF111"
78641,"CF233"
78652,"CF126"
78659,"CF119"
78663,"CF402"
78686,"CF123"
78750,"CF246"
78792,"CF401"
78806,"CF106"
78813,"CF420"
78814,"CF604"
78857,"CF234"
78922,"CF601"
78963,"CF128"
78967,"CF132"
78968,"CF105"
78983,"CF109"
78988,"CF101"
78993,"CF242"
78994,"CF604"
78996,"CF123"
79031,"CF123"
79050,"CF131"
79072,"CF115"
79086,"CF601"
79124,"CF242"
79131,"CF111"
79136,"CF132"
79142,"CF217"
79154,"CF111"
79161,"CF111"
79175,"CF105"
79177,"CF123"
79178,"CF403"
79179,"CF123"
79180,"CF123"
79192,"CF221"
79194,"CF201"
79206,"CF410"
79219,"CF204"
79261,"CF242"
79273,"CF229"
79274,"CF603"
79301,"CF407"
79304,"CF402"
79311,"CF111"
79312,"CF219"
79313,"CF604"
79314,"CF218"
79321,"CF109"
79343,"CF403"
79368,"CF604"
79378,"CF113"
79392,"CF605"
79400,"CF113"
79406,"CF245"
79420,"CF132"
79425,"CF402"
79436,"CF406"
79448,"CF111"
79457,"CF111"
79477,"CF111"
79485,"CF402"
79486,"CF123"
79487,"CF111"
79504,"CF111"
79513,"CF123"
79518,"CF123"
79522,"CF123"
79530,"CF402"
79572,"CF218"
79573,"CF109"
79592,"CF132"
79601,"CF111"
79602,"CF127"
79630,"CF209"
79632,"CF402"
79649,"CF245"
79651,"CF101"
79657,"CF123"
79661,"CF111"
79681,"CF132"
79683,"CF132"
79691,"CF229"
79719,"CF402"
79731,"CF229"
79746,"CF229"
79761,"CF123"
79794,"CF125"
79803,"CF114"
79815,"CF402"
79833,"CF123"
79840,"CF418"
79854,"CF245"
79857,"CF111"
79859,"CF242"
79867,"CF128"
79871,"CF407"
79882,"CF101"
79888,"CF122"
79901,"CF242"
79910,"CF109"
79940,"CF126"
79956,"CF106"
79971,"CF123"
79980,"CF123"
79989,"CF123"
79991,"CF111"
80010,"CF133"
80018,"CF242"
80028,"CF115"
80064,"CF117"
80083,"CF245"
80111,"CF109"
80112,"CF604"
80121,"CF117"
80139,"CF402"
80152,"CF221"
80175,"CF108"
80192,"CF604"
80225,"CF132"
80245,"CF111"
80252,"CF246"
80258,"CF111"
80279,"CF402"
80292,"CF221"
80315,"CF246"
80324,"CF109"
80340,"CF604"
80342,"CF132"
80346,"CF111"
80361,"CF109"
80368,"CF132"
80376,"CF402"
80383,"CF222"
80418,"CF113"
80431,"CF242"
80440,"CF245"
80451,"CF124"
80458,"CF132"
80463,"CF115"
80473,"CF123"
80490,"CF132"
80527,"CF105"
80534,"CF402"
80556,"CF402"
80570,"CF103"
80582,"CF115"
80622,"CF105"
80623,"CF404"
80639,"CF410"
80641,"CF229"
80645,"CF123"
80656,"CF101"
80700,"CF218"
80706,"CF119"
80720,"CF106"
80761,"CF204"
80775,"CF109"
80776,"CF102"
80785,"CF123"
80793,"CF402"
80803,"CF111"
80838,"CF212"
80861,"CF101"
80872,"CF132"
80876,"CF117"
80889,"CF123"
80895,"CF202"
80898,"CF413"
80901,"CF123"
80903,"CF111"
80933,"CF103"
80956,"CF218"
80966,"CF233"
80973,"CF402"
81050,"CF133"
81059,"CF245"
81082,"CF117"
81107,"CF123"
81129,"CF245"
81182,"CF111"
81230,"CF123"
81233,"CF245"
81240,"CF229"
81250,"CF109"
81269,"CF221"
81276,"CF111"
81289,"CF123"
81307,"CF202"
81311,"CF108"
81312,"CF105"
81314,"CF109"
81329,"CF123"
81347,"CF413"
81380,"CF242"
81384,"CF219"
81396,"CF132"
81401,"CF117"
81404,"CF111"
81453,"CF111"
81480,"CF402"
81494,"CF115"
81511,"CF245"
81525,"CF233"
81530,"CF242"
81544,"CF222"
81558,"CF403"
81568,"CF111"
81605,"CF403"
81608,"CF126"
81618,"CF403"
81628,"CF232"
81636,"CF410"
81637,"CF123"
81639,"CF242"
81640,"CF123"
81661,"CF402"
81683,"CF402"
81701,"CF117"
81702,"CF105"
81769,"CF123"
81803,"CF406"
81808,"CF117"
81814,"CF402"
81826,"CF132"
