"unique_id","Company_category","contract_type","ECO_SECT","JOB_CONDITION","JOB_CATEGORY","WORKING_HOURS","Emolument","employee_count","Job_dep","Work_description"
95269,"ct_9","CDI","NZ","P","O",1351,11208,"tr_6","75","684a"
95278,"ct_9","TOA","JA","K","O",148,3678,"tr_3","93","354b"
95283,"ct_6","CDI","GZ","C","O",1757,15415,"tr_1","94","552a"
95287,"ct_9","CDI","GZ","P","O",1596,14275,"tr_3","93","552a"
95290,"ct_7","CDI","TZ","C","O",457,3039,"tr_1","75","563a"
95301,"ct_9","CDI","IZ","C","O",2024,19374,"tr_2","75","561c"
95307,"ct_8","CDI","QA","C","O",1763,27677,"tr_6","94","526c"
95309,"ct_8","CDD","IZ","C","O",1048,9852,"tr_1","83","561c"
95319,"ct_9","CDI","IZ","C","O",2012,22633,"tr_1","75","488a"
95321,"ct_6","CDI","IZ","C","O",1530,10712,"tr_1","93","468a"
95323,"ct_9","CDI","GZ","C","O",1819,22939,"tr_0","93","643a"
95325,"ct_9","CDI","MC","P","O",1456,14173,"tr_1","93","465a"
95330,"ct_8","CDI","PZ","P","O",674,9846,"tr_3","93","451g"
95333,"ct_9","CDI","FZ","C","O",551,5443,"tr_1","93","632a"
95335,"ct_8","CDI","SZ","C","O",1868,18782,"tr_1","93","542a"
95336,"ct_9","CDI","PZ","P","O",722,16149,"tr_5","75","423b"
95339,"ct_6","CDI","GZ","C","O",1820,49502,"tr_1","93","344d"
95344,"ct_9","TOA","NZ","C","O",721,10208,"tr_6","77","676a"
95347,"ct_9","CDI","IZ","P","O",818,6743,"tr_1","92","561c"
95355,"ct_9","CDI","GZ","P","O",1716,17437,"tr_4","77","554e"
95356,"ct_9","CDI","GZ","C","O",1923,21129,"tr_1","93","543b"
95359,"ct_9","CDI","NZ","C","O",1266,14524,"tr_1","93","642a"
95361,"ct_9","CDI","DZ","C","O",1718,22241,"tr_5","75","477b"
95364,"ct_6","CDI","GZ","C","O",1918,64891,"tr_3","95","373d"
95375,"ct_9","CDI","JC","C","O",2200,61789,"tr_6","92","388b"
95385,"ct_2","AUT","OZ","P","X",1047,8823,"tr_6","93","524c"
95393,"ct_9","CDI","NZ","C","O",1677,16008,"tr_6","75","684a"
95396,"ct_8","CDI","QB","C","O",1820,20045,"tr_2","75","542a"
95406,"ct_9","CDI","GZ","C","O",1842,17982,"tr_5","77","554e"
95409,"ct_9","CDI","FZ","C","O",1819,18584,"tr_4","93","472c"
95412,"ct_9","CDI","KZ","C","O",2200,60677,"tr_6","93","388c"
95415,"ct_9","CDI","IZ","C","O",1827,27946,"tr_6","95","468a"
95416,"ct_9","CDI","GZ","C","O",1918,19842,"tr_5","77","554e"
95421,"ct_9","CDI","RZ","C","O",1848,76015,"tr_6","75","546e"
95422,"ct_9","CDI","FZ","C","O",2028,26326,"tr_2","93","481a"
95428,"ct_9","CDI","HZ","P","O",1671,23918,"tr_5","75","451a"
95429,"ct_8","CDI","QB","C","O",1402,16672,"tr_4","75","525d"
95433,"ct_9","CDI","GZ","C","O",1856,29630,"tr_6","75","462b"
95439,"ct_9","CDI","GZ","C","O",1819,15873,"tr_2","93","552a"
95443,"ct_9","CDI","KZ","C","O",1767,32013,"tr_6","75","376e"
95446,"ct_9","CDI","KZ","C","O",2028,34172,"tr_1","75","461b"
95452,"ct_9","CDI","JC","C","O",NA,24532,"tr_2","75","352a"
95459,"ct_9","TOA","JA","F","O",569,26157,"tr_1","75","465b"
95460,"ct_9","APP","CE","C","A",1775,19967,"tr_6","92","461f"
95461,"ct_9","CDI","NZ","C","O",1879,21362,"tr_4","95","643a"
95466,"ct_1","TOA","PZ","C","O",1896,25156,"tr_4","93","341a"
95468,"ct_9","CDI","MA","C","O",1793,37446,"tr_2","75","542a"
95469,"ct_9","TTP","NZ","C","O",1406,20280,"tr_5","75","543h"
95472,"ct_9","CDI","NZ","C","O",1022,14394,"tr_3","42","534a"
95480,"ct_9","CDI","NZ","C","O",1755,15100,"tr_6","92","525d"
95483,"ct_9","CDI","LZ","P","O",946,13409,"tr_1","92","463e"
95489,"ct_9","CDI","JA","P","O",1518,38647,"tr_6","75","352a"
95491,"ct_9","CDI","GZ","C","O",1962,50610,"tr_6","94","372c"
95496,"ct_9","CDI","GZ","C","O",1167,11055,"tr_2","77","562a"
95498,"ct_1","AUT","PZ","C","O",1820,45996,"tr_4","75","341a"
95516,"ct_3","CDI","QA","C","O",1820,14290,"tr_6","93","632k"
95518,"ct_8","CDI","PZ","C","O",1820,36980,"tr_4","93","372d"
95519,"ct_9","CDI","GZ","C","O",1566,39352,"tr_6","92","373b"
95521,"ct_9","CDI","IZ","C","O",1820,12208,"tr_1","93","561c"
95522,"ct_8","CDI","PZ","C","O",1516,18304,"tr_3","93","341a"
95527,"ct_9","CDI","QB","P","O",1848,14528,"tr_4","75","563b"
95528,"ct_6","CDI","CA","C","O",2204,18221,"tr_1","75","554a"
95536,"ct_7","CDI","TZ","C","O",1304,8952,"tr_0","75","563a"
95537,"ct_9","CDI","LZ","C","O",1738,24637,"tr_2","75","543c"
95539,"ct_9","CDI","HZ","C","O",183,2694,"tr_1","75","641a"
95544,"ct_8","CDI","SZ","C","O",1769,19883,"tr_3","75","526b"
95546,"ct_3","CDI","QA","C","O",1011,14739,"tr_6","78","525d"
95551,"ct_9","CDI","JB","C","O",2108,53285,"tr_5","92","388b"
95554,"ct_8","CDI","QB","C","O",1820,21251,"tr_3","75","434d"
95559,"ct_5","CDI","HZ","C","O",1824,26471,"tr_6","92","546a"
95560,"ct_8","TOA","RZ","F","O",609,24541,"tr_0","94","354c"
95561,"ct_9","CDI","IZ","C","O",3000,32882,"tr_3","75","561c"
95566,"ct_9","CDI","IZ","C","O",2028,23426,"tr_2","75","488a"
95567,"ct_9","CDI","IZ","P","O",1152,8286,"tr_1","75","636d"
95572,"ct_5","CDI","HZ","C","O",1824,26130,"tr_6","93","641b"
95577,"ct_9","CDI","NZ","P","O",2233,18095,"tr_6","94","684a"
95579,"ct_9","CDI","IZ","C","O",1926,19671,"tr_4","75","561f"
95585,"ct_9","CDI","NZ","C","O",2174,16696,"tr_6","92","534a"
95591,"ct_9","TTP","NZ","P","O",654,18758,"tr_5","75","526a"
95614,"ct_9","CDI","GZ","C","O",1820,16785,"tr_1","75","556a"
95620,"ct_9","CDI","JC","C","O",998,17657,"tr_4","75","544a"
95624,"ct_8","CDI","QB","C","O",1780,23735,"tr_2","75","434d"
95627,"ct_9","CDI","IZ","C","O",2028,20689,"tr_5","93","561f"
95642,"ct_9","CDI","HZ","C","O",1875,18481,"tr_6","75","643a"
95647,"ct_9","CDI","GZ","C","O",1911,17563,"tr_3","93","461f"
95650,"ct_9","CDI","IZ","C","O",1820,14295,"tr_1","93","636d"
95651,"ct_9","CDI","QB","P","O",1203,9931,"tr_1","94","563b"
95654,"ct_9","CDI","RZ","C","O",2028,48399,"tr_3","95","353c"
95658,"ct_8","CDI","QA","C","O",1568,14793,"tr_2","95","526b"
95660,"ct_9","CDI","HZ","C","O",2010,21094,"tr_3","94","643a"
95662,"ct_8","CDI","NZ","C","O",235,2569,"tr_1","93","564a"
95673,"ct_9","CDI","HZ","C","O",2887,36499,"tr_5","93","451a"
95686,"ct_2","CDD","PZ","C","O",1820,46732,"tr_6","75","332b"
95689,"ct_5","CDI","HZ","C","O",1884,22367,"tr_6","75","546b"
95691,"ct_9","CDI","QA","C","O",1981,19501,"tr_2","94","526e"
95694,"ct_8","AUT","SZ","P","X",843,12881,"tr_6","75","435b"
95695,"ct_1","CDI","OZ","P","O",1456,25359,"tr_6","93","451e"
95700,"ct_9","CDI","NZ","C","O",1113,11862,"tr_5","75","462e"
95703,"ct_9","CDI","CL","C","O",1827,29883,"tr_6","75","543g"
95704,"ct_9","CDI","MA","C","O",1820,31743,"tr_5","92","373c"
95706,"ct_1","CDI","OZ","C","O",1669,14664,"tr_1","76","524b"
95710,"ct_9","CDI","GZ","C","O",2200,50798,"tr_3","93","387e"
95712,"ct_8","CDI","SZ","C","O",1820,23802,"tr_2","75","542a"
95716,"ct_9","CDI","EZ","C","O",2492,31814,"tr_6","92","461f"
95724,"ct_9","CDI","DZ","C","O",1820,29820,"tr_6","93","485a"
95726,"ct_9","CDI","GZ","C","O",1820,34181,"tr_1","93","462a"
95739,"ct_9","CDI","QB","C","O",2200,44199,"tr_2","93","431a"
95742,"ct_1","CDI","OZ","C","O",1840,42098,"tr_5","75","333e"
95745,"ct_8","CDI","QB","C","O",1244,10745,"tr_1","75","525d"
95751,"ct_9","CDI","CA","P","O",412,4169,"tr_1","93","636c"
95760,"ct_6","CDI","QB","C","O",1920,28678,"tr_4","75","431f"
95772,"ct_9","CDI","KZ","C","O",1820,27595,"tr_2","75","545b"
95774,"ct_9","CDI","GZ","P","O",1306,12545,"tr_6","92","552a"
95777,"ct_5","CDI","HZ","C","O",1879,32759,"tr_6","93","641b"
95789,"ct_9","TTP","NZ","C","O",1499,18989,"tr_4","75","632a"
95798,"ct_9","CDI","HZ","C","O",1820,29793,"tr_2","93","333c"
95799,"ct_9","CDI","NZ","C","O",2488,21319,"tr_6","75","534a"
95801,"ct_7","CDI","QB","P","O",730,6872,"tr_1","75","563b"
95811,"ct_3","AUT","QA","C","O",1820,24437,"tr_6","93","431f"
95817,"ct_9","CDI","NZ","P","O",1005,8101,"tr_6","93","684a"
95822,"ct_9","CDI","SZ","P","O",585,5463,"tr_1","75","562a"
95824,"ct_9","CDI","NZ","C","O",2028,28482,"tr_3","75","546b"
95831,"ct_9","CDI","QA","C","O",3000,54532,"tr_6","93","431f"
95842,"ct_9","CDI","GZ","C","O",1820,26917,"tr_2","93","643a"
95847,"ct_9","CDI","CC","C","O",1789,21371,"tr_3","95","675b"
95848,"ct_9","CDI","MA","C","O",1954,27657,"tr_1","75","542a"
95853,"ct_9","CDI","HZ","C","O",1818,18104,"tr_6","93","521a"
95854,"ct_7","CDI","TZ","C","O",108,1249,"tr_0","78","563c"
95855,"ct_6","CDI","GZ","C","O",1860,38436,"tr_1","93","344d"
95858,"ct_9","CDI","GZ","C","O",1836,17485,"tr_1","75","551a"
95859,"ct_9","CDD","FZ","P","O",821,7236,"tr_1","93","681a"
95864,"ct_9","CDI","FZ","C","O",1790,27288,"tr_5","95","382a"
95866,"ct_9","CDI","IZ","C","O",2060,21713,"tr_4","75","543h"
95869,"ct_6","CDI","IZ","P","O",797,6856,"tr_3","93","561d"
95870,"ct_9","AUT","DZ","C","X",646,12641,"tr_6","92","461f"
95873,"ct_8","CDI","QB","C","O",1518,12309,"tr_4","93","525d"
95874,"ct_7","CDI","QB","D","O",570,2809,"tr_0","93","563a"
95875,"ct_9","CDI","DZ","C","O",1856,35450,"tr_5","93","477b"
95886,"ct_9","CDI","NZ","P","O",1980,32490,"tr_6","93","461f"
95890,"ct_9","CDI","IZ","P","O",1607,13786,"tr_3","93","561d"
95893,"ct_6","CDI","IZ","C","O",2299,22319,"tr_1","75","636d"
95894,"ct_9","CDI","HZ","C","O",1918,22082,"tr_6","75","521a"
95900,"ct_9","CDI","DZ","C","O",1810,21772,"tr_6","92","485a"
95905,"ct_8","CDI","QA","C","O",1938,23845,"tr_6","75","542a"
95909,"ct_9","CDI","FZ","C","O",2200,60428,"tr_5","93","373b"
95917,"ct_3","CDI","QA","C","O",1813,17125,"tr_6","93","525d"
95928,"ct_8","CDI","PZ","C","O",1841,14703,"tr_2","93","421a"
95938,"ct_9","CDI","LZ","C","O",2075,18374,"tr_6","93","564a"
95939,"ct_9","CDI","GZ","C","O",1618,34803,"tr_4","92","386e"
95940,"ct_9","CDI","NZ","P","O",1106,8062,"tr_6","91","684a"
95941,"ct_8","CDI","NZ","C","O",2200,26443,"tr_1","93","561c"
95943,"ct_9","CDI","RZ","P","O",979,28680,"tr_5","75","552a"
95944,"ct_8","CDI","QB","C","O",1206,11358,"tr_3","75","526c"
95949,"ct_9","CDI","GZ","C","O",1820,23391,"tr_5","93","461f"
95954,"ct_9","CDD","FZ","C","O",1141,8037,"tr_1","94","681a"
95956,"ct_9","CDI","MA","P","O",1482,37900,"tr_3","93","374c"
95957,"ct_9","CDI","GZ","C","O",1692,15323,"tr_3","75","684a"
95968,"ct_9","CDI","FZ","C","O",1126,8041,"tr_2","93","633a"
95972,"ct_9","CDI","FZ","P","O",942,13074,"tr_1","93","481b"
95973,"ct_8","CDI","RZ","C","O",1820,33721,"tr_1","75","424a"
95974,"ct_9","APP","GZ","C","A",1810,17091,"tr_6","94","541b"
96010,"ct_9","CDI","QB","C","O",2248,46675,"tr_4","94","431a"
96013,"ct_9","CDI","NZ","C","O",1820,48140,"tr_5","75","373b"
96015,"ct_9","CDD","IZ","P","O",180,1576,"tr_2","93","561f"
96016,"ct_9","CDI","HZ","C","O",1830,37450,"tr_6","77","466c"
96019,"ct_5","CDI","RZ","C","O",1820,15041,"tr_1","75","542a"
96021,"ct_9","CDI","HZ","C","O",1885,46577,"tr_6","94","333c"
96038,"ct_9","CDI","HZ","C","O",1862,21082,"tr_6","93","546e"
96040,"ct_9","CDI","MA","C","O",2101,52468,"tr_6","92","385a"
96045,"ct_5","CDI","LZ","C","O",1838,23425,"tr_5","93","523c"
96047,"ct_9","CDD","FZ","K","O",266,1819,"tr_1","93","632a"
96048,"ct_9","CDI","QA","C","O",1940,27918,"tr_4","93","431f"
96052,"ct_1","CDI","RZ","C","O",2028,26486,"tr_6","75","333e"
96058,"ct_9","CDI","GZ","C","O",2028,28193,"tr_1","93","374a"
96064,"ct_1","AUT","PZ","P","O",610,9387,"tr_4","92","422e"
96066,"ct_9","CDI","QA","C","O",1822,13687,"tr_5","93","525d"
96068,"ct_6","CDI","CM","C","O",2200,50120,"tr_5","78","383c"
96073,"ct_9","CDI","LZ","C","O",1617,16465,"tr_1","93","463e"
96075,"ct_9","CDI","KZ","C","O",1820,32197,"tr_6","75","467c"
96077,"ct_9","CDI","IZ","C","O",2028,16503,"tr_1","93","561d"
96081,"ct_8","CDI","PZ","P","O",2214,24150,"tr_2","94","341a"
96089,"ct_9","CDI","KZ","C","O",2200,31729,"tr_6","94","376e"
96092,"ct_9","CDI","GZ","C","O",1757,30576,"tr_1","93","462e"
96094,"ct_9","CDI","GZ","C","O",1812,20201,"tr_5","93","462b"
96096,"ct_9","CDI","HZ","C","O",1819,54129,"tr_6","94","388c"
96101,"ct_9","CDI","GZ","P","O",257,1516,"tr_3","91","643a"
96111,"ct_8","CDI","PZ","C","O",1833,33992,"tr_3","94","341a"
96115,"ct_6","CDI","QA","C","O",1785,16016,"tr_1","94","526b"
96119,"ct_9","CDI","HZ","P","O",1510,30564,"tr_6","94","333c"
96123,"ct_8","CDI","OZ","P","O",1907,58196,"tr_6","75","344b"
96129,"ct_6","CDI","QA","C","O",2365,54882,"tr_1","75","526b"
96131,"ct_6","CDI","IZ","C","O",1820,15727,"tr_2","75","561b"
96132,"ct_8","CDI","SZ","C","O",1820,20104,"tr_2","94","434e"
96137,"ct_2","AUT","OZ","C","O",1819,16897,"tr_6","94","563b"
96138,"ct_9","CDI","CB","C","O",1826,28840,"tr_6","75","653a"
96141,"ct_9","CDI","JA","C","O",1820,23076,"tr_6","92","352a"
96144,"ct_9","CDI","JC","C","O",2200,51141,"tr_5","92","388b"
96148,"ct_9","CDI","LZ","C","O",2500,50036,"tr_6","92","371a"
96149,"ct_8","TOA","QB","D","O",NA,28701,"tr_5","94","563a"
96150,"ct_9","CDI","NZ","C","O",1820,20181,"tr_1","94","466a"
96159,"ct_9","CDI","CA","C","O",1820,161826,"tr_6","94","387e"
96174,"ct_8","CDI","KZ","P","O",1441,23868,"tr_3","75","545c"
96179,"ct_8","CDI","RZ","C","O",917,12608,"tr_3","94","424a"
96180,"ct_9","CDI","HZ","C","O",1864,24165,"tr_6","94","521a"
96186,"ct_9","CDI","FZ","P","O",854,18602,"tr_1","94","382c"
96188,"ct_8","CDI","SZ","C","O",1754,33273,"tr_1","75","461f"
96194,"ct_1","CDI","OZ","C","O",1212,14254,"tr_6","93","543g"
96197,"ct_9","CDI","FZ","C","O",2200,27509,"tr_1","94","681a"
96200,"ct_2","AUT","OZ","C","O",1820,24366,"tr_6","94","526c"
96203,"ct_9","CDI","GZ","C","O",1826,52580,"tr_1","59","374d"
96210,"ct_9","CDI","DZ","C","O",2176,62303,"tr_6","93","387b"
96211,"ct_9","CDI","HZ","F","O",651,6963,"tr_4","94","652a"
96216,"ct_9","CDI","HZ","C","O",1758,47109,"tr_4","92","372c"
96217,"ct_9","CDI","GZ","C","O",999,10659,"tr_4","93","487a"
96218,"ct_9","CDI","NZ","C","O",995,21907,"tr_1","78","374d"
96219,"ct_9","CDI","GZ","C","O",2235,18974,"tr_1","94","542b"
96227,"ct_8","CDI","QB","P","O",1455,21735,"tr_1","94","461f"
96234,"ct_1","TOA","PZ","C","O",1668,23374,"tr_6","94","342b"
96237,"ct_9","CDI","HZ","C","O",1820,29573,"tr_6","91","546b"
96240,"ct_7","CDI","TZ","C","O",713,19014,"tr_1","75","563c"
96243,"ct_9","CDI","EZ","C","O",1750,19523,"tr_1","78","644a"
96246,"ct_9","CDI","IZ","C","O",2106,19280,"tr_1","94","561b"
96247,"ct_6","CDI","GZ","C","O",1820,23581,"tr_1","75","543b"
96251,"ct_2","AUT","OZ","P","O",845,11033,"tr_6","94","525b"
96254,"ct_6","CDI","GZ","C","O",1820,38320,"tr_1","75","344d"
96259,"ct_9","CDI","JA","C","O",1771,30999,"tr_5","92","465b"
96267,"ct_8","CDI","QB","C","O",1951,31583,"tr_5","93","432d"
96268,"ct_9","CDI","FZ","C","O",575,4587,"tr_2","94","681a"
96279,"ct_9","CDI","EZ","P","O",1636,24878,"tr_5","94","684b"
96282,"ct_9","CDD","RZ","C","O",1118,32226,"tr_5","91","375b"
96286,"ct_8","CDI","PZ","P","O",1624,58071,"tr_5","94","342c"
96291,"ct_9","CDI","JC","P","O",1398,32091,"tr_6","92","373b"
96292,"ct_9","CDI","JA","P","O",1463,26038,"tr_6","75","352a"
96296,"ct_9","CDI","GZ","C","O",1820,52699,"tr_1","75","374d"
96300,"ct_9","CDI","GZ","C","O",1911,14496,"tr_3","93","551a"
96304,"ct_8","CDI","NZ","C","O",1874,19431,"tr_5","93","546b"
96311,"ct_1","CDI","RZ","C","O",1820,61327,"tr_6","75","333e"
96312,"ct_9","CDI","JA","C","O",1820,32426,"tr_4","75","353a"
96313,"ct_9","CDI","QA","C","O",1998,25087,"tr_6","94","526a"
96314,"ct_1","AUT","PZ","P","X",1195,9938,"tr_4","94","422e"
96315,"ct_5","CDI","HZ","C","O",1824,19372,"tr_6","94","641b"
96319,"ct_9","CDI","JA","C","O",1859,66257,"tr_2","75","352a"
96321,"ct_9","CDI","GZ","C","O",1061,7746,"tr_1","94","554f"
96323,"ct_8","CDI","QB","C","O",1823,20486,"tr_4","94","526a"
96329,"ct_8","CDI","MB","C","O",1820,24025,"tr_6","75","431f"
96331,"ct_6","CDI","NZ","C","O",2045,19004,"tr_4","75","534a"
96333,"ct_9","CDI","GZ","C","O",1506,17866,"tr_1","75","433b"
96339,"ct_9","CDI","GZ","P","O",1372,13150,"tr_5","94","552a"
96342,"ct_8","CDI","KZ","C","O",1750,26089,"tr_6","75","461f"
96347,"ct_9","CDI","GZ","C","O",2028,28700,"tr_4","75","543f"
96352,"ct_9","CDI","GZ","C","O",1843,18997,"tr_4","93","643a"
96353,"ct_9","CDI","LZ","C","O",2199,32351,"tr_1","92","463e"
96355,"ct_9","CDI","KZ","C","O",1820,53410,"tr_6","75","376c"
96356,"ct_8","AUT","PZ","C","X",2155,16237,"tr_5","92","478c"
96359,"ct_8","TOA","RZ","F","O",661,18331,"tr_0","75","354c"
96368,"ct_9","CDI","GZ","P","O",753,13418,"tr_2","94","344d"
96369,"ct_9","CDI","GZ","C","O",1023,8440,"tr_6","94","553b"
96370,"ct_8","TOA","RZ","F","O",244,4888,"tr_3","94","424a"
96371,"ct_9","CDI","KZ","C","O",2079,30584,"tr_5","75","461b"
96374,"ct_9","CDI","FZ","P","O",1192,26475,"tr_6","93","481b"
96382,"ct_9","CDI","CE","P","O",1562,48623,"tr_6","92","372c"
96387,"ct_2","AUT","OZ","C","O",1829,22912,"tr_6","94","524c"
96391,"ct_7","CDI","TZ","C","O",309,10103,"tr_1","92","563a"
96393,"ct_9","CDI","EZ","C","O",1872,22178,"tr_6","92","621e"
96397,"ct_9","CDI","SZ","C","O",1126,9583,"tr_1","94","562b"
96403,"ct_9","CDI","MA","C","O",1820,53750,"tr_6","92","387b"
96404,"ct_9","CDI","IZ","P","O",341,2889,"tr_6","75","561d"
96411,"ct_9","CDI","NZ","C","O",1779,18204,"tr_6","94","684a"
96414,"ct_8","CDI","RZ","P","O",319,3315,"tr_3","94","424a"
96416,"ct_9","CDI","IZ","P","O",910,7679,"tr_2","75","561d"
96424,"ct_9","CDI","GZ","C","O",1923,29097,"tr_2","94","463a"
96428,"ct_6","CDI","PZ","C","O",1820,24143,"tr_1","94","423a"
96436,"ct_9","CDI","NZ","F","O",407,4958,"tr_6","94","466a"
96437,"ct_2","AUT","OZ","C","O",1820,35831,"tr_5","75","332b"
96438,"ct_9","APP","CK","C","A",1415,9924,"tr_4","77","384b"
96440,"ct_5","CDI","HZ","C","O",1851,39345,"tr_6","92","477c"
96454,"ct_6","CDI","CA","C","O",2300,33499,"tr_1","92","674c"
96460,"ct_9","CDI","NZ","P","O",1582,17839,"tr_6","94","534a"
96471,"ct_5","CDI","HZ","C","O",1824,40342,"tr_4","92","654b"
96472,"ct_9","CDI","SZ","P","O",1009,6815,"tr_1","75","562a"
96473,"ct_8","CDI","RZ","F","O",678,11694,"tr_3","94","423b"
96474,"ct_9","APP","JC","C","A",1557,22883,"tr_6","78","478a"
96482,"ct_9","CDD","NZ","P","O",212,5431,"tr_6","91","684a"
96483,"ct_1","CDI","RZ","P","O",1210,10323,"tr_6","75","533c"
96489,"ct_9","CDI","HZ","C","O",2200,56027,"tr_5","93","389a"
96490,"ct_9","CDI","HZ","C","O",1557,19353,"tr_6","94","521a"
96495,"ct_9","CDI","GZ","C","O",1817,19163,"tr_5","93","676c"
96496,"ct_7","CDI","QB","F","O",599,4035,"tr_1","94","563b"
96497,"ct_9","AUT","IZ","C","X",1527,9961,"tr_4","92","543f"
96498,"ct_8","CDI","PZ","C","O",1845,33634,"tr_3","75","341a"
96504,"ct_8","CDI","OZ","C","O",1848,27919,"tr_6","75","376f"
96505,"ct_9","CDI","GZ","C","O",2320,50298,"tr_5","75","372c"
96508,"ct_9","CDI","KZ","C","O",1820,26785,"tr_6","75","467b"
96509,"ct_9","CDI","KZ","C","O",1970,61971,"tr_6","92","388c"
96513,"ct_9","CDI","MA","C","O",1729,44093,"tr_6","75","372a"
96517,"ct_8","CDI","PZ","C","O",2766,29756,"tr_5","75","525b"
96518,"ct_9","CDI","NZ","P","O",1086,9978,"tr_4","94","684a"
96521,"ct_6","CDI","QA","C","O",1820,14465,"tr_1","94","526b"
96534,"ct_9","CDI","IZ","P","O",918,7318,"tr_2","94","561d"
96542,"ct_9","CDI","CI","C","O",1814,42425,"tr_6","91","388e"
96547,"ct_9","CDI","IZ","C","O",1534,12091,"tr_1","95","561d"
96551,"ct_9","CDI","GZ","C","O",2200,56688,"tr_1","77","385c"
96552,"ct_9","CDI","JC","C","O",1866,43454,"tr_5","92","388a"
96558,"ct_5","CDI","HZ","C","O",1820,73175,"tr_6","93","371a"
96559,"ct_9","CDI","HZ","C","O",1819,27073,"tr_6","75","333c"
96566,"ct_9","CDI","GZ","C","O",1820,28036,"tr_3","77","461f"
96569,"ct_9","CDI","NZ","C","O",1893,15109,"tr_6","75","534a"
96573,"ct_9","CDI","HZ","C","O",1896,22281,"tr_4","94","477a"
96579,"ct_9","CDI","LZ","C","O",1820,37453,"tr_5","93","387e"
96580,"ct_1","AUT","PZ","P","X",994,6441,"tr_6","94","422e"
96583,"ct_9","CDI","NZ","C","O",1775,25423,"tr_6","94","534a"
96584,"ct_1","CDI","KZ","C","O",1820,56639,"tr_6","75","372b"
96586,"ct_2","CDD","OZ","P","O",183,2579,"tr_6","94","523c"
96588,"ct_9","CDI","IZ","C","O",2028,24738,"tr_5","75","543b"
96593,"ct_9","CDI","GZ","C","O",1819,23772,"tr_5","94","552a"
96595,"ct_9","CDI","FZ","C","O",1801,30564,"tr_2","94","632a"
96598,"ct_9","CDI","NZ","C","O",1834,17881,"tr_6","93","684a"
96599,"ct_9","CDI","FZ","C","O",1243,21523,"tr_3","94","472c"
96604,"ct_9","CDI","JC","C","O",2164,42311,"tr_5","92","374d"
96605,"ct_2","CDD","OZ","P","O",945,17183,"tr_6","94","333f"
96606,"ct_8","CDI","OZ","C","O",1848,33437,"tr_6","75","545d"
96610,"ct_9","CDI","CA","C","O",1467,24387,"tr_2","94","543b"
96616,"ct_9","CDI","MA","C","O",1820,28912,"tr_2","75","461b"
96617,"ct_8","CDI","QB","C","O",1843,15235,"tr_6","75","525d"
96618,"ct_9","CDI","GZ","P","O",1352,14835,"tr_1","75","543g"
96619,"ct_9","CDI","HZ","P","O",1510,33008,"tr_6","94","333c"
96622,"ct_8","CDI","QB","C","O",1571,27130,"tr_5","75","373d"
96623,"ct_9","APP","GZ","C","A",1904,14151,"tr_6","93","543g"
96626,"ct_9","CDI","GZ","C","O",2200,50117,"tr_3","94","374d"
96631,"ct_9","CDI","IZ","C","O",630,5903,"tr_2","75","554a"
96634,"ct_9","CDI","HZ","C","O",1837,20172,"tr_1","94","451a"
96639,"ct_1","AUT","PZ","C","O",1820,29058,"tr_4","94","341a"
96646,"ct_9","CDI","GZ","C","O",2200,51444,"tr_4","93","372b"
96649,"ct_9","CDI","CM","C","O",1875,28989,"tr_5","92","543b"
96659,"ct_9","CDI","NZ","C","O",1877,21783,"tr_2","94","628g"
96662,"ct_4","CDI","OZ","C","O",1820,35697,"tr_6","75","467d"
96668,"ct_9","CDI","GZ","C","O",NA,24616,"tr_3","94","463c"
96681,"ct_9","CDI","JC","C","O",1786,36957,"tr_6","92","388a"
96684,"ct_8","CDI","QA","C","O",1831,29512,"tr_5","77","431d"
96687,"ct_9","CDI","QB","C","O",1715,14654,"tr_3","94","526c"
96688,"ct_9","CDD","NZ","C","O",500,4922,"tr_2","95","676a"
96696,"ct_9","CDI","JC","C","O",1813,31310,"tr_3","92","388c"
96704,"ct_9","CDI","HZ","C","O",1764,52212,"tr_2","92","333c"
96707,"ct_9","CDI","NZ","C","O",1820,14868,"tr_6","75","534a"
96717,"ct_9","CDI","HZ","C","O",1828,29632,"tr_6","93","546d"
96719,"ct_9","CDI","NZ","C","O",2028,26000,"tr_1","75","546b"
96726,"ct_9","CDI","CJ","C","O",2200,59594,"tr_6","92","372c"
96727,"ct_9","CDI","SZ","C","O",1998,15276,"tr_1","94","637d"
96736,"ct_8","CDI","PZ","P","O",1277,15412,"tr_5","75","341a"
96740,"ct_9","CDI","QB","C","O",2029,22276,"tr_4","94","561b"
96748,"ct_9","CDI","FZ","C","O",1739,21526,"tr_1","95","632g"
96755,"ct_6","CDI","GZ","C","O",2028,34137,"tr_1","94","542a"
96760,"ct_9","CDI","NZ","P","O",1309,26400,"tr_3","75","373d"
96772,"ct_9","CDI","CM","C","O",2020,23244,"tr_2","93","635a"
96778,"ct_9","TOA","PZ","P","O",914,17880,"tr_3","77","423b"
96789,"ct_9","CDI","MA","C","O",1814,58641,"tr_3","78","387e"
96791,"ct_9","CDI","JA","C","O",1963,68151,"tr_5","75","388c"
96794,"ct_8","CDI","SZ","P","O",1465,28348,"tr_2","94","424a"
96803,"ct_9","CDI","GZ","C","O",1804,27509,"tr_5","94","461f"
96804,"ct_9","CDI","IZ","C","O",1981,33818,"tr_4","75","468a"
